proof,direct link,raw_date,rearranged_date
https://postlmg.cc/BbbLKQww,https://i.postimg.cc/sj9pbMPy/1009-btr82a-destr-25-10.jpg,25.10.2022,25/10/2022
https://postlmg.cc/YqqhZfKw,https://i.postimg.cc/Qsc1B0fV/1027-btr82a-destr-24-02-23.jpg,2402.2023 2402,2402/2023/2402
https://postlmg.cc/ZK4q8psD,https://i.postimg.cc/9VqqjBdV/1034-btr82a-destr.jpg,13.11.2022,13/11/2022
https://postlmg.cc/sDKgdG2S,https://i.postimg.cc/gmbXhvFM/1001-btr82a-destr.jpg,13.12.202,13/12/202
https://postlmg.cc/ZqVMPXT7,https://i.postimg.cc/RMBxmz2B/1002-btr82a-destr.jpg,16.11.2022,16/11/2022
https://postlmg.cc/vBK2k9x5,https://i.postimg.cc/BSZW8Bq7/1003-btr82a-destr.jpg,16.11.2022,16/11/2022
https://postlmg.cc/9fc19QZ5,https://i.postimg.cc/dJyfz701/1007-btr-82a-destr.jpg,17.11.2022,17/11/2022
https://postlmg.cc/NMfv4cWQ,https://i.postimg.cc/fwYWMWCS/1014-btr82a-destr.jpg,"27,11.202",27/11/202
https://postlmg.cc/7LfTHBQ0,https://i.postimg.cc/SmGLG36T/1030-btr82a-destr.jpg,19.07.2022,19/07/2022
https://postlmg.cc/NfkRbDDP,https://i.postimg.cc/V134fHC1/1006-btr82a-destr.jpg,04.12.2022,04/12/2022
https://postlmg.cc/1zf6mQQL,https://i.postimg.cc/gGKKKzBk/1007-btr82a-destr.jpg,04.12.2022,04/12/2022
https://postlmg.cc/s2qW1Nf1,https://i.postimg.cc/TRYJ7zZj/1026-btr82a-destr.jpg,0512.2022 2022,0512/2022/2022
https://postlmg.cc/BZNF8QCp,https://i.postimg.cc/jKY4FDwp/2022-04-14-BTR-82-A-destroyed-Kharkiv.jpg,14/04/2012,14/04/2012
https://postlmg.cc/MTyBNzVQ,https://i.postimg.cc/gY7KwJ0N/1005-btr82a-destr.jpg,24.12.2022,24/12/2022
https://postlmg.cc/cLdkvLyQ,https://i.postimg.cc/ysZMrDLr/1006-btr82a-destr.jpg,27.12.2022,27/12/2022
https://postlmg.cc/1zJSdgh1,https://i.postimg.cc/VYcNdMKv/1006-BTR-82-A-destr-24-12-22.jpg,24.12.2022,24/12/2022
https://postlmg.cc/6pZ4wqdQ,https://i.postimg.cc/PT3WW8J1/1500-btr82a-destr.jpg,2022 14.0520,2022/14/0520
https://postlmg.cc/KYykYbND,https://i.postimg.cc/2C1428LM/1501-btr82a-destr.jpg,5202 14.0520,5202/14/0520
https://postlmg.cc/H8cv6JXg,https://i.postimg.cc/ryLqj9XC/1010-btr82a-destr-27-11-22.jpg,27.11.2022,27/11/2022
https://postlmg.cc/d0fr0yt5,https://i.postimg.cc/Ypr3bNcB/1000-btr82a-destr-06-01-23.jpg,06.01.023,06/01/023
https://postlmg.cc/7ZwZRc02,https://i.postimg.cc/Vmb0JPND/1004-BTR-82-A-destr-17-01-23.jpg,17.01.2023,17/01/2023
https://postlmg.cc/RhwvsQ0d,https://i.postimg.cc/gzTr0gFC/1005-btr82a-destr-17-01-23.jpg,17.01.202,17/01/202
https://postlmg.cc/d1L1BydN,https://i.postimg.cc/jsh7R6jT/1009-btr82a-destr-17-01-23.jpg,17.01.2023,17/01/2023
https://postlmg.cc/8PhCtDJG,https://i.postimg.cc/Fm6JFHhY/1017-btr82a-destr-16-01-23.jpg,16.01.2023,16/01/2023
https://postlmg.cc/cHfvyw0f,https://i.postimg.cc/w6GLNQr4/1026-btr82a-destr-02-10-22.jpg,02.10.2022,02/10/2022
https://postlmg.cc/qvRc6mYp,https://i.postimg.cc/8NdZ39mf/1008-btr82a-destr-26-01-23.jpg,"26,01.202",26/01/202
https://postlmg.cc/4xNPb4Kk,https://i.postimg.cc/5b8rJ6b0/1011-btr82a-destr-26-02-22.jpg,26.02.2022,26/02/2022
https://postlmg.cc/VLYwGxY3,https://i.postimg.cc/hgmGjnNP/1302-btr82a-destr-02-04-22.jpg,02.04.2022,02/04/2022
https://postlmg.cc/Gtc8tBdK,https://i.postimg.cc/RStcPfYk/1017-btr82a-destr-24-01-23.jpg,24.01.2023,24/01/2023
https://postlmg.cc/7Y8mpPGQ,https://i.postimg.cc/DFmH482F/1002-btr82a-destr-02-02-23.jpg,02.02.2023,02/02/2023
https://postlmg.cc/3x816Nmm,https://i.postimg.cc/X4FPryvH/1012-btr82a-destr-11-02-23.jpg,1102.2023 1102,1102/2023/1102
https://postlmg.cc/k4LgK5WQ,https://i.postimg.cc/0kyKgMQB/1016-btr82a-destr-01-04-22.jpg,01.04.2022,01/04/2022
https://postlmg.cc/SKC8vXMX,https://i.postimg.cc/8TnHsMkb/1016-BTR-82-A-destr-16-02-23.jpg,"16.02,2023",16/02/2023
https://postlmg.cc/VLZjrPwN,https://i.postimg.cc/B44NzJw2/1018-BTR-82-A-destr-16-02-23.jpg,16.02.2023,16/02/2023
https://postlmg.cc/pL7Cr46n,https://i.postimg.cc/nnVPRtKT/1008-btr82a-destr-15-05-23.jpg,15.05.2023,15/05/2023
https://postlmg.cc/jd2LtmDr,https://i.postimg.cc/z5SW-S153/76.png,24.01.202,24/01/202
https://postlmg.cc/9M9rcKBy,https://i.postimg.cc/yVQ9yzgp/1020-btr82a-destr-07-03-23.jpg,07.03.2023,07/03/2023
https://postlmg.cc/MTjy7v3v,https://i.postimg.cc/5xsnMzwq/1020-btr82a-destr-08-03-23.jpg,08.03.2023,08/03/2023
https://postlmg.cc/JzmYXzNd,https://i.postimg.cc/Dn49tW8F/3f4.png,29/3/2023,29/3/2023
https://postlmg.cc/zDMZDsgn,https://i.postimg.cc/yB6VjB6r/446.png,28/02/023,28/02/023
https://postlmg.cc/qB2DL982,https://i.postimg.cc/kCHrnCGY/480.png,2011/2012 01,2011/2012/01
https://postlmg.cc/nh0xDBw9,https://i.postimg.cc/QjrdvqQm/443f6.png,08/4/2023,08/4/2023
https://postlmg.cc/d1Hc2XZ3,https://i.postimg.cc/mLRZsW-bY/gg.png,15/4/2023,15/4/2023
https://postlmg.cc/6QJdC9JH,https://i.postimg.cc/WstXL39P/6899.png,08/4/2023,08/4/2023
https://postlmg.cc/02PvqLwK,https://i.postimg.cc/QsW-dcDNm/3380.png,09/4/2023,09/4/2023
https://postlmg.cc/WzN1fqdc,https://i.postimg.cc/0kmKjpxj/1027-btr82a-destr-24-04-23.jpg,"24,042.023",24/042/023
https://postlmg.cc/dtSV41vg,https://i.postimg.cc/B4JPZLzZ/1029-btr82a-destr-24-04-23.jpg,24.04.2023,24/04/2023
https://postlmg.cc/6pfZq38X,https://i.postimg.cc/fD6fHSZJ/1016-btr82a-destr-19-04-23.jpg,19.04.2023,19/04/2023
https://postlmg.cc/FHTkvLzm,https://i.postimg.cc/7qk3g1yC/1009-btr82a-destr-06-05-23.jpg,06.05.2023,06/05/2023
https://postlmg.cc/JhtyhbT6,https://i.postimg.cc/8TmLt4LS/1000-btr82a-destr-06-03-23.jpg,06.03.2023,06/03/2023
https://postlmg.cc/Y94HZzSd,https://i.postimg.cc/3K1xyLQQ/1000-BTR-82-A-destr-23-05-23.jpg,"23.05,2023",23/05/2023
https://postlmg.cc/8cMVPkMW,https://i.postimg.cc/qJZBwz7m/1002-btr82a-destr-26-05-23.jpg,26.05.2023,26/05/2023
https://postlmg.cc/3RkfnN8B,https://i.postimg.cc/hSsF4QNH/1009-btr82a-destr-01-06-23.jpg,01.06.2023,01/06/2023
https://postlmg.cc/Y0cRRxyr,https://i.postimg.cc/rVsH8n1r/1011-btr82a-destr-02-06-23.jpg,02.06.2023,02/06/2023
https://postlmg.cc/FzPXB1T1,https://i.postimg.cc/HWmWjy50/1003-btr82a-destr-16-06-23.jpg,16.06.2023,16/06/2023
https://postlmg.cc/9XBm9Qt6,https://i.postimg.cc/926rv44Q/1013-btr82a-destr-17-06-23.jpg,17.06.2023,17/06/2023
https://postlmg.cc/Pqy4rhdq,https://i.postimg.cc/VYQHgLTX/1046-btr82a-destr-13-03-23.jpg,13.03.2023,13/03/2023
https://postlmg.cc/NMMsF2jx,https://i.postimg.cc/J13GTbwS/1014-BTR-82-A-destr-23-06-23.jpg,23.06.2023,23/06/2023
https://postlmg.cc/QNFvRBFX,https://i.postimg.cc/749DJ0DT/1066-btr82a-destr-25-06-23.jpg,25.06.202,25/06/202
https://postlmg.cc/hjKXYZ0P,https://i.postimg.cc/SyMcJw28/1008-btr82a-destr-27-06-23.jpg,"27.06,2023",27/06/2023
https://postlmg.cc/02RcZ7y3,https://i.postimg.cc/Fm18rZ59/1012-btr82a-destr-30-05-23.jpg,30.05.2023,30/05/2023
https://postlmg.cc/K8XPjxSm,https://i.postimg.cc/Dn0BCwx4/1021-btr82a-destr-05-07-23.jpg,27.2023 05,27/2023/05
https://postlmg.cc/MG3qYDT1,https://i.postimg.cc/mbBkBpWp/1002-btr82a-destr-05-07-23.jpg,05.07.2023,05/07/2023
https://postlmg.cc/3rzVdPJL,https://i.postimg.cc/1PzQYSxZ/1026-btr82a-destr-23-07-23.jpg,23.07.2023,23/07/2023
https://postlmg.cc/fLnVrGZH,https://i.postimg.cc/81sLjGYV/1015-btr82a-destr-12-07-23.jpg,12.07.2023,12/07/2023
https://postlmg.cc/yNMS9Br8,https://i.postimg.cc/hSj8ktLT/1016-BTR-82-A-destr-20-07-23.jpg,20.000 20,20/000/20
https://postlmg.cc/cLf0LVYF,https://i.postimg.cc/c0bHXWJG/1010-btr82a-destr-18-07-23.jpg,18.07.2023,18/07/2023
https://postlmg.cc/k52vjrW1,https://i.postimg.cc/VzRZkmv8/1002-3x-btr82a-destr-05-07-23.jpg,05.07.2023,05/07/2023
https://postlmg.cc/zvQzzVSc,https://i.postimg.cc/T2dpcbyf/1009-BTR-82-A-destr-13-09-22.jpg,"13.09,2022",13/09/2022
https://postlmg.cc/7h5Bx15s,https://i.postimg.cc/cxmPBX0S/1000-btr82a-destr-04-08-23.jpg,14.08.2023,14/08/2023
https://postlmg.cc/kGZMMgQL,https://i.postimg.cc/wxx1Vt7x/1016-BTR-82-A-destr-31-05-22.jpg,31.05.2022,31/05/2022
https://postlmg.cc/DwQX23VD,https://i.postimg.cc/npgYGn3H/1026-BTR-82-A-destr-09-08-23.jpg,28.2023 79,28/2023/79
https://postlmg.cc/pLsQ1dvf,https://i.postimg.cc/t9jrJ1mM/1002-btr82a-destr-01-12-22.jpg,31.12.2022,31/12/2022
https://postlmg.cc/JzzZJWXG,https://i.postimg.cc/c0Qmpx4M/1020-btr82a-destr-13-08-23.jpg,13.08.2023,13/08/2023
https://postlmg.cc/brY63DVp,https://i.postimg.cc/0kDL57pM/1003-2x-BTR-82-A-destr-15-12-22.jpg,15.12.2022,15/12/2022
https://postlmg.cc/zvqhVTfv,https://i.postimg.cc/VfCWZRQq/1001-BTR-82-A-destr-17-08-23.jpg,17.08.2023,17/08/2023
https://postlmg.cc/zXqcdxdx,https://i.postimg.cc/CY8pxtbp/240.png,27/8/2023,27/8/2023
https://postlmg.cc/KYmHQCKS,https://i.postimg.cc/GbDn3Cd2/386.png,31/1/2023,31/1/2023
https://postlmg.cc/Jhgt2WM6,https://i.postimg.cc/J17Jt1gL/4366.png,04/8/2023,04/8/2023
https://postlmg.cc/CLhjdNRy,https://i.postimg.cc/dvdnHNv0/260.png,2023 2023 2023,2023/2023/2023
https://postlmg.cc/QxvQSDTC,https://i.postimg.cc/ssgTjDfY/3286.png,2022 2022 2022,2022/2022/2022
https://postlmg.cc/D0y9DYNH,https://i.postimg.cc/sjp3Mk4j/1038-btr82a-destr-04-10-23.jpg,04.10.2023,04/10/2023
https://postlmg.cc/nLsMWB28,https://i.postimg.cc/7q97fNTL/1036-BTR-82-A-destr-09-10-23.jpg,09.10.2023,09/10/2023
https://postlmg.cc/t44shLV4,https://i.postimg.cc/4szpTGfV/1037-BTR-82-A-destr-09-10-23.jpg,09.10.2023,09/10/2023
https://postlmg.cc/ry01WKrH,https://i.postimg.cc/Vw4DxtLz/1000-btr82a-destr-13-10-23.jpg,13.10.2023,13/10/2023
https://postlmg.cc/jSZwBbfN,https://i.postimg.cc/PdkWpfr6/1012-BTR-82-A-destr-08-10-23.jpg,08.10.2023,08/10/2023
https://postlmg.cc/ydrRsynd,https://i.postimg.cc/nFnGKdDv/1027-btr82a-destr-15-10-23.jpg,15.10.2023,15/10/2023
https://postlmg.cc/WbqGpCBP,https://i.postimg.cc/7Dmm9yXb/1015-BTR-82-A-destr-10-10-23.jpg,10.10.2023,10/10/2023
https://postlmg.cc/Y0xCJmg2,https://i.postimg.cc/XjRBBfY5/44f.jpg,21.04.022,21/04/022
https://postlmg.cc/J4mqZVzj,https://i.postimg.cc/mR15xTxp/btr8822.jpg,"1804,2022 1804",1804/2022/1804
https://postlmg.cc/GtxPG6dm,https://i.postimg.cc/PXB6sk7Y/1016-2x-btr82a-dam-26-01-23.jpg,26.01.2023,26/01/2023
https://postlmg.cc/brhHGqX5,https://i.postimg.cc/Zb9fMqwJ/1017-btr82a-dam-26-01-23.jpg,26.01.2023,26/01/2023
https://postlmg.cc/59X00x1h,https://i.postimg.cc/szcZTXLg/1014-btr82a-dam-23-03-23.jpg,"23,032,023",23/032/023
https://postlmg.cc/BnD73d88,https://i.postimg.cc/Hdvqwmdt/1031-btr82a-dam-20-06-23.jpg,20.06.2023,20/06/2023
https://postlmg.cc/25DqyNfS,https://i.postimg.cc/5fH8Pf7L/55448.png,28/02/022,28/02/022
https://postlmg.cc/pLXYWb0d,https://i.postimg.cc/TfnkcTgn/49.png,14/3/2022,14/3/2022
https://postlmg.cc/Kv83yg9v,https://i.postimg.cc/X3wfdfdF/1021-btr82a-dam-aband-24-01-23.jpg,24.01.2023,24/01/2023
https://postlmg.cc/bJDw1Gdq,https://i.postimg.cc/7xXJ80kJ/46.png,27/02/2022,27/02/2022
https://postlmg.cc/d3ZQm1t0,https://i.postimg.cc/VfDSw-rxX/rgg.png,11/3/2022,11/3/2022
https://postlmg.cc/L8sKw1J2,https://i.postimg.cc/HdwYJ0Hc/1001-btr82a-dam-aband-17-07-23.jpg,17.07.2023,17/07/2023
https://postlmg.cc/BbS69p4N,https://i.postimg.cc/GLYsDgN0/66588.png,28/02/2022,28/02/2022
https://postlmg.cc/cH678rCW,https://i.postimg.cc/tXNBw6Hs/1026-btr82a-capt-23-01-23.jpg,23.01.2023,23/01/2023
https://postlmg.cc/RZQbNvvr,https://i.postimg.cc/sstFH282/54.jpg,13/03/2022,13/03/2022
https://postlmg.cc/CLMc38gC,https://i.postimg.cc/V1n2b9Zh/346.png,25/3/2022,25/3/2022
https://postlmg.cc/6pRscNqC,https://i.postimg.cc/c0kssxNk/3311.png,17/3/2022,17/3/2022
https://postlmg.cc/5yzVrP3b,https://i.postimg.cc/hDytf6Qz/6688.jpg,31.03.202,31/03/202
https://postlmg.cc/J7P4V4M6,https://i.postimg.cc/hgqJmfwB/879.jpg,30.03.2022,30/03/2022
https://postlmg.cc/bJbt0qwP,https://i.postimg.cc/7xtnk6v5/bt1.jpg,31.03.2022,31/03/2022
https://postlmg.cc/ZnJ3m7tN,https://i.postimg.cc/GLyjkVXX/4311.png,0402 01.042,0402/01/042
https://postlmg.cc/xd2rYqyW,https://i.postimg.cc/FhfhyLfs/45.png,01.04.2022,01/04/2022
https://postlmg.cc/XJtjcXxY,https://i.postimg.cc/y18DKZZc/658.png,01.04.2022,01/04/2022
https://postlmg.cc/Xq9Xhr4s,https://i.postimg.cc/Jr2JsXgC/v3.png,0104.2022 01,0104/2022/01
https://postlmg.cc/jdQL4n85,https://i.postimg.cc/9VsZVGZG/v5.jpg,01.04.200,01/04/200
https://postlmg.cc/fWd3krmY,https://i.postimg.cc/WVW0YR4Y/v4.jpg,01.04.2022,01/04/2022
https://postlmg.cc/mkxT43yQ,https://i.postimg.cc/RShhcX3b/4f3.jpg,03.04.2022,03/04/2022
https://postlmg.cc/sx1203yv,https://i.postimg.cc/hD17vG5b/db.png,02/4/2022,02/4/2022
https://postlmg.cc/fyfbHsH9,https://i.postimg.cc/0kLJy2Dc/332.jpg,3.04.2022,3/04/2022
https://postlmg.cc/wTPhLcmY,https://i.postimg.cc/3YrnMtrN/25.png,02/4/2022,02/4/2022
https://postlmg.cc/kG3pNt6s,https://i.postimg.cc/pWpMHfPw/cc2.jpg,02.04.2022,02/04/2022
https://postlmg.cc/zfX8Ls5G,https://i.postimg.cc/ZJ6RQmMp/87.jpg,43.04.2022,43/04/2022
https://postlmg.cc/Ghn3hTJP,https://i.postimg.cc/NY5KD1Kn/443.png,0213/2022 0213,0213/2022/0213
https://postlmg.cc/Z543Tr2M,https://i.postimg.cc/GdsjxKQd/1008-btr82a-capt.jpg,21.10.2022,21/10/2022
https://postlmg.cc/dV4SXCJz,https://i.postimg.cc/rqkXDG3F/61.png,07/3/2022,07/3/2022
https://postlmg.cc/qqcxSQjt,https://i.postimg.cc/Xjm1Zz5g/btr82aa.jpg,707.04 2022,707/04/2022
https://postlmg.cc/cLXn3cRd,https://i.postimg.cc/nntY6RM9/h7.jpg,103.04.2022,103/04/2022
https://postlmg.cc/rFWq9FfP,https://i.postimg.cc/z5238yK8/1006-btr82a-capt.jpg,27.10.2022,27/10/2022
https://postlmg.cc/jDJzXhDS,https://i.postimg.cc/JRLgcv26/822.jpg,20.04.2022,20/04/2022
https://postlmg.cc/zGXp9cvZ,https://i.postimg.cc/vb5j6RdB/b1.jpg,17.04.2022,17/04/2022
https://postlmg.cc/kGvFHQdg,https://i.postimg.cc/M6hPv5PV/b2.jpg,17.04.2022,17/04/2022
https://postlmg.cc/50tm5PB9,https://i.postimg.cc/5xBkVTjz/1013-btr-82a.png,22.08.2022,22/08/2022
https://postlmg.cc/T25xnSws,https://i.postimg.cc/LSNsFFMm/763.jpg,11.05.2022,11/05/2022
https://postlmg.cc/PJJsygBj,https://i.postimg.cc/gzqzzdsn/h70.jpg,19.05 19,19/05/19
https://postlmg.cc/Jnr8qy5L,https://i.postimg.cc/sVS237Bv/f33.jpg,06.06.2022,06/06/2022
https://postlmg.cc/fyWq3ZF7,https://i.postimg.cc/KGB6H8DW/j777.jpg,27.06.2022,27/06/2022
https://postlmg.cc/YCPrbT3R,https://i.postimg.cc/JRrs4LHf/1052-btr82a-capt-22-05-23.png,22/5/2023,22/5/2023
https://postlmg.cc/jdHxdgRs,https://i.postimg.cc/fZFJCpF0/44f.png,01/03/2022,01/03/2022
https://postlmg.cc/MTnD6Msb,https://i.postimg.cc/RMRbTwK8/45.jpg,13/03/2022,13/03/2022
https://postlmg.cc/Y994gyQF,https://i.postimg.cc/p2QKwwTs/431.png,02/3/2022,02/3/2022
https://postlmg.cc/TY2FGgMp,https://i.postimg.cc/7DSk3nKM/gg5.png,27/02 2022,27/02/2022
https://postlmg.cc/fLkJ1YHZ,https://i.postimg.cc/zJFKbjKL/578.png,1713/2022 1713,1713/2022/1713
https://postlmg.cc/C1XJ00CN,https://i.postimg.cc/SSNPWNJw/1002-btr-82a.jpg,07.08.2022,07/08/2022
https://postlmg.cc/9fyrTNZ0,https://i.postimg.cc/8T0W22CR/15.png,7022 20/3202,7022/20/3202
https://postlmg.cc/rybYQ6TS,https://i.postimg.cc/WjbLpjff/6hjj.png,23.03.2022,23/03/2022
https://postlmg.cc/JntXrJN9,https://i.postimg.cc/TRJJcJpY/hd.jpg,27.03.2022,27/03/2022
https://postlmg.cc/J7Jnf71f,https://i.postimg.cc/qrD3CgWv/h6.jpg,13/03/2022,13/03/2022
https://postlmg.cc/8zFh6QBD,https://i.postimg.cc/8N4wxT7F/1040-btr82.jpg,07.09.2022,07/09/2022
https://postlmg.cc/y8jLb4Mp,https://i.postimg.cc/jR0BCRZT/1014-btr82a.jpg,"14.09,2022",14/09/2022
https://postlmg.cc/Bn4hpQV1,https://i.postimg.cc/NBrWgK8b/1024-btr82a.jpg,"14.09,2022",14/09/2022
https://postlmg.cc/zG2q9XqP,https://i.postimg.cc/WsTtqhCj/1014-btr82a-capt.jpg,"02.10,2022",02/10/2022
https://postlmg.cc/Vshzdwkt,https://i.postimg.cc/514yKNcs/1010-btr82a.jpg,09.09.2022,09/09/2022
https://postlmg.cc/Y08cp3Lk,https://i.postimg.cc/dQcJjNq7/1013-btr82a.jpg,10.09.2022,10/09/2022
https://postlmg.cc/RFjNVxzf,https://i.postimg.cc/ChKD7wPv/1008-btr-82a.jpg,1109.2022 1109,1109/2022/1109
https://postlmg.cc/C5fm6Bfw,https://i.postimg.cc/rVf3s5VR/57h.png,14/9/2022,14/9/2022
https://postlmg.cc/v8xvLFWj,https://i.postimg.cc/MwdrwzXW/1068-btr82a-capt-14-05-23.jpg,14.05.2023,14/05/2023
https://postlmg.cc/yxpp9Gb4,https://i.postimg.cc/v8GRRF7B/2022-09-17-BTR-82-A.png,17/09/2022,17/09/2022
https://postlmg.cc/pT0x80TF,https://i.postimg.cc/sjz2kqCw/2022-09-20-BTR-82-A-1.jpg,20/09/2022,20/09/2022
https://postlmg.cc/Pqp2fPSM,https://i.postimg.cc/D75DgGsR/1001-bttr82a.jpg,22.09.2022,22/09/2022
https://postlmg.cc/hjKYB1HP,https://i.postimg.cc/hSmRVCsx/2022-09-09-BTR-82-A.jpg,19/09/2022,19/09/2022
https://postlmg.cc/05CH7L3v,https://i.postimg.cc/R9r5xmLW/2022-09-27-BTR-82-A.jpg,27/09/2022,27/09/2022
https://postlmg.cc/fTHktwkQ,https://i.postimg.cc/fDsdPyNy/BTR-82-A-Kharkiv-region.png,30.9.2022,30/9/2022
https://postlmg.cc/SQHPSvvz,https://i.postimg.cc/TGPv98jQ/1019-btr82a-capt.jpg,0110-2022 202,0110/2022/202
https://postlmg.cc/Rhxk8NWH,https://i.postimg.cc/y1D7DRBv/1005-btr82a-capt.jpg,08.10.2022,08/10/2022
https://postlmg.cc/hG6WLCgM,https://i.postimg.cc/F9srQq6t/1006-btr82a-capt.jpg,08.10.2022,08/10/2022
https://postlmg.cc/T2VVXM78,https://i.postimg.cc/xQ7tM9Ld/2022-04-02-btr-82a-2.jpg,02/04/2020,02/04/2020
https://postlmg.cc/c1jLcc7Z,https://i.postimg.cc/Gr3Td7HB/1006-btr82a-capt.jpg,"28,10,2022",28/10/2022
https://postlmg.cc/PxWk7LX7,https://i.postimg.cc/F9qs7c2h/10-01-2022-BTR-82-A-M-captured.png,1.10.2022,1/10/2022
https://postlmg.cc/7YBW16S4,https://i.postimg.cc/vbMwsxB4/1002-btr82a-capt.jpg,0211.2022 0211,0211/2022/0211
https://postlmg.cc/PrRyVSdR,https://i.postimg.cc/tpXcTcwp/1043-btr82a-capt.jpg,"06 11,2022",06/11/2022
https://postlmg.cc/DZL6sBsn,https://i.postimg.cc/691mkPp2/1014-btr82a-capt.jpg,19.11.2022,19/11/2022
https://postlmg.cc/yxVkgLGc,https://i.postimg.cc/nFm7W5YR/1030-btr82a-capt.jpg,"13,11,2022",13/11/2022
https://postlmg.cc/zGjrMtzW,https://i.postimg.cc/2CpS1MgH/1012-btr82a-capt.jpg,16.11.2022,16/11/2022
https://postlmg.cc/zv53xbMC,https://i.postimg.cc/SSY8Ncfv/1014-btr82a-capt.jpg,"2022 18,1120",2022/18/1120
https://postlmg.cc/SR6rPrCV,https://i.postimg.cc/sj8NvHXF/1011-btr-82a-capt.jpg,21.11.2022,21/11/2022
https://postlmg.cc/0QvqJ4sY,https://i.postimg.cc/p2hV3Nc6/1002-btr82a-capt-07-03-23.jpg,08.03.2023,08/03/2023
https://postlmg.cc/V6mzNvKM,https://i.postimg.cc/sVZxwZSn/1010-btr82a-capt.jpg,02.12.2022,02/12/2022
https://postlmg.cc/0NBCZ91n,https://i.postimg.cc/QXXn8M62/1000-btr82a-capt-04-02-23.jpg,04.02.2023,04/02/2023
https://postlmg.cc/ZRgYPZGn,https://i.postimg.cc/FrFf4HGy/1002-btr82a-capt.jpg,10.202 04,10/202/04
https://postlmg.cc/h4TXwGxb,https://i.postimg.cc/vyS54gZj/1028-btr82a-capt-12-12-22.jpg,14.12.2022,14/12/2022
https://postlmg.cc/3rqjRX1S,https://i.postimg.cc/b8ymmLth/1029-btr82a-capt-10-03-22.jpg,10.03.202,10/03/202
https://postlmg.cc/SKCLY4B8,https://i.postimg.cc/7qQKcYXB/1019-btr82a-capt-27-11-22.jpg,27.11.2022,27/11/2022
https://postlmg.cc/43ycS0hX,https://i.postimg.cc/k7FyB3JR/1020-btr82a-capt-31-03-22.jpg,31.03.2022,31/03/2022
https://postlmg.cc/QxWMc7k4,https://i.postimg.cc/Bsm19c80/1030-btr82a-capt-21-06-23.jpg,21.06.2023,21/06/2023
https://postlmg.cc/RhCcczrG,https://i.postimg.cc/byk3fzmX/1065-btr82a-capt-30-11-22.jpg,30.11.2022,30/11/2022
https://postlmg.cc/jqk0hRtw,https://i.postimg.cc/yB71sNGP/1022-btr82a-and-kamaz-capt-30-04-22.jpg,"30.04,2022",30/04/2022
https://postlmg.cc/qMbzTh46,https://i.postimg.cc/c0ZYfwzh/1023-btr82a-dam-capt-30-11-22.jpg,30.11.202,30/11/202
https://postlmg.cc/28S1XDpx,https://i.postimg.cc/QspcC80v/1009-btr60.jpg,"11,09,022",11/09/022
https://postlmg.cc/t42tHcCh,https://i.postimg.cc/YtwXQc5y/v5.png,29/3/2022,29/3/2022
https://postlmg.cc/NMWkzrGS,https://i.postimg.cc/pWdcyDwW/v6.png,31/3/2022,31/3/2022
https://postlmg.cc/ZRSyFsmQ,https://i.postimg.cc/7xCM4jWq/2022-09-13-BTR.png,13/09/2022,13/09/2022
https://postlmg.cc/C1Cr277d,https://i.postimg.cc/SyH0JtzL/4c.png,2022 21/4,2022/21/4
https://postlmg.cc/MKXLg0xH,https://i.postimg.cc/BsCGLNVT/1000-btr80-capt.jpg,"15,10,2022",15/10/2022
https://postlmg.cc/Dwp3QN7Q,https://i.postimg.cc/Gbd3R0Nf/Screenshot-8275.png,26/02/2022,26/02/2022
https://postlmg.cc/ZRMNRmvg,https://i.postimg.cc/nFHG3cFH/g433.jpg,28/02/2002,28/02/2002
https://postlmg.cc/vm1NCSTX,https://i.postimg.cc/gG4bXCW9/87j8.png,04/3/2022,04/3/2022
https://postlmg.cc/FF8stwCs,https://i.postimg.cc/FmsfS4jc/5g8.jpg,04/03/2022,04/03/2022
https://postlmg.cc/dthr29YX,https://i.postimg.cc/Yk3RwXyp/ddfg.jpg,06.03.2022,06/03/2022
https://postlmg.cc/02wsWV7w,https://i.postimg.cc/fZHRbFLB/dd1.png,06/3/2022,06/3/2022
https://postlmg.cc/BvQR3vq8,https://i.postimg.cc/MzywycNY/43g.png,06/3/2022,06/3/2022
https://postlmg.cc/wjT16cQp,https://i.postimg.cc/fDYmf83J/f246.png,0613/2022 0613,0613/2022/0613
https://postlmg.cc/nLZMZG9D,https://i.postimg.cc/jRnfH8sZ/4313.png,20/3/2022,20/3/2022
https://postlmg.cc/bvzcJ2vM,https://i.postimg.cc/rq48f128/3d.jpg,19.03.2022,19/03/2022
https://postlmg.cc/zG7gJgJ8,https://i.postimg.cc/dJPmj2pk/976.png,27/3/2022,27/3/2022
https://postlmg.cc/y8k7xYxL,https://i.postimg.cc/GdjtM4Cn/BTR80.png,27/3/2022,27/3/2022
https://postlmg.cc/6qt9pr4Z,https://i.postimg.cc/Q8WVSSXf/btr80.jpg,28.03.2,28/03/2
https://postlmg.cc/WFgD1hW6,https://i.postimg.cc/dsJnsm3q/4311.png,"5,020 5",5/020/5
https://postlmg.cc/LXvww7xC,https://i.postimg.cc/TdXxLvg6/78.jpg,2082 28.0320,2082/28/0320
https://postlmg.cc/wMjKtQ8w,https://i.postimg.cc/TdrT4tkv/331.jpg,11.04.2022,11/04/2022
