id,name,type,status,day,month,year,manufacturer,manufacturer_abbr,user,user_abbr,proof,year_first_produced,directproof,fulldate
19448,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,26,7,24,Russia,RU,Russia,RU,https://postimg.cc/BnD6jnhd,1977,,
19449,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,19,6,24,Russia,RU,Russia,RU,https://postimg.cc/9fYQBNHb,1977,,
19450,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,20,7,24,Russia,RU,Russia,RU,https://postimg.cc/yxt1NM01,1977,,
19451,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,31,7,24,Russia,RU,Russia,RU,https://postimg.cc/k5J0QYFz,1977,,
19452,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,30,7,24,Russia,RU,Russia,RU,https://postimg.cc/g2WFJ2wY,1977,,
19453,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,25,5,24,Russia,RU,Russia,RU,https://postimg.cc/vZtR6w95,1977,,
19454,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,25,5,24,Russia,RU,Russia,RU,https://postimg.cc/cJFVX7FH,1977,,
19455,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,31,7,24,Russia,RU,Russia,RU,https://postimg.cc/7h2dHFwG,1977,,
19456,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,1,8,24,Russia,RU,Russia,RU,https://postimg.cc/sx0pm5th,1977,,
19457,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,2,8,24,Russia,RU,Russia,RU,https://postimg.cc/HsRw740G,1977,,
19458,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,2,8,24,Russia,RU,Russia,RU,https://postimg.cc/5tM8s4kn,1977,,
19459,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,2,8,24,Russia,RU,Russia,RU,https://postimg.cc/j5xPr8Tf,1977,,
19460,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,2,8,24,Russia,RU,Russia,RU,https://postimg.cc/3NWGkddJ,1977,,
19461,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,20,7,24,Russia,RU,Russia,RU,https://postimg.cc/3N6vmYvj,1977,,
19462,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,30,4,24,Russia,RU,Russia,RU,https://postimg.cc/K8PQz6KG,1977,,
19463,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,4,8,24,Russia,RU,Russia,RU,https://postimg.cc/nhb0nFhS,1977,,
19464,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,6,8,24,Russia,RU,Russia,RU,https://postimg.cc/gjLHPQFP,1977,,
19465,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,7,8,24,Russia,RU,Russia,RU,https://postimg.cc/L8fvhzfL,1977,,
19466,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,8,8,24,Russia,RU,Russia,RU,https://postimg.cc/mDdyKVff,1977,,
19467,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,7,8,24,Russia,RU,Russia,RU,https://postimg.cc/kXRvhxTz,1977,,
19468,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,28,3,24,Russia,RU,Russia,RU,https://postimg.cc/SN82Dm9P,1977,,
19469,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,28,3,24,Russia,RU,Russia,RU,https://postimg.cc/MZnjf7pq,1977,,
19470,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,10,8,24,Russia,RU,Russia,RU,https://postimg.cc/2SDqtgFS,1977,,
19471,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,11,8,24,Russia,RU,Russia,RU,https://postimg.cc/tgrYYJ0s,1977,,
19472,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,10,8,24,Russia,RU,Russia,RU,https://postimg.cc/7PJfZqKL,1977,,
19473,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,12,8,24,Russia,RU,Russia,RU,https://postimg.cc/rm3sNHwc,1977,,
19474,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,13,8,24,Russia,RU,Russia,RU,https://postimg.cc/DZCm69XY,1977,,
19475,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,13,8,24,Russia,RU,Russia,RU,https://postimg.cc/DzPSJJyh,1977,,
19476,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,16,8,24,Russia,RU,Russia,RU,https://postimg.cc/0y6xmM6z,1977,,
19477,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,15,8,24,Russia,RU,Russia,RU,https://postimg.cc/YqDMhfSc,1977,,
19478,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,23,8,24,Russia,RU,Russia,RU,https://postimg.cc/15wBR7Nq,1977,,
19479,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,11,4,24,Russia,RU,Russia,RU,https://postimg.cc/GpbGKvf9,1977,,
19480,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,23,8,24,Russia,RU,Russia,RU,https://postimg.cc/DfpGphqJ,1977,,
19481,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,26,8,24,Russia,RU,Russia,RU,https://postimg.cc/yYdznB1p,1977,,
19482,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,28,8,24,Russia,RU,Russia,RU,https://postimg.cc/VNyygdNH,1977,,
19483,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,31,12,23,Russia,RU,Russia,RU,https://postimg.cc/sxZY5KCT,1977,,
19484,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,17,9,24,Russia,RU,Russia,RU,https://postimg.cc/8CN3PvVj,1977,,
19485,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,2,8,24,Russia,RU,Russia,RU,https://postimg.cc/qqSSkZkT,1977,,
19486,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,11,9,24,Russia,RU,Russia,RU,https://postimg.cc/NMGWbHNW,1977,,
19487,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,8,9,24,Russia,RU,Russia,RU,https://postimg.cc/wBzKyPDx,1977,,
19488,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,19,5,24,Russia,RU,Russia,RU,https://postimg.cc/ZqM1Wz80,1977,,
19489,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,13,8,24,Russia,RU,Russia,RU,https://postimg.cc/Sxy05rQQ,1977,,
19490,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,28,8,24,Russia,RU,Russia,RU,https://postimg.cc/YqNKbVHy,1977,,
19491,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,17,9,24,Russia,RU,Russia,RU,https://postimg.cc/TYvvjxZD,1977,,
19492,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,20,2,25,Russia,RU,Russia,RU,https://postimg.cc/9fXp1mH0,1977,,
19493,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,19,9,24,Russia,RU,Russia,RU,https://postimg.cc/7YrK96h4,1977,,
19494,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,22,8,24,Russia,RU,Russia,RU,https://postimg.cc/0NKgvvwv,1977,,
19495,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,13,9,24,Russia,RU,Russia,RU,https://postimg.cc/5thhNrBC,1977,,
19496,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,1,5,24,Russia,RU,Russia,RU,https://postimg.cc/TPH3p6r6,1977,,
19497,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,21,9,24,Russia,RU,Russia,RU,https://postimg.cc/1tn5FjHN,1977,,
19498,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,24,9,24,Russia,RU,Russia,RU,https://postimg.cc/DfGwyR09,1977,,
19499,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,25,9,24,Russia,RU,Russia,RU,https://postimg.cc/28f8qTBV,1977,,
19500,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,10,9,24,Russia,RU,Russia,RU,https://postimg.cc/FsgF0cjG,1977,,
19501,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,27,9,24,Russia,RU,Russia,RU,https://postimg.cc/rwMPg4nq,1977,,
19502,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,10,8,24,Russia,RU,Russia,RU,https://postimg.cc/43F2JSJ3,1977,,
19503,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,9,3,24,Russia,RU,Russia,RU,https://postimg.cc/nrfkr8Nn,1977,,
19504,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,1,10,24,Russia,RU,Russia,RU,https://postimg.cc/k4LM9qsP,1977,,
19505,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,27,5,24,Russia,RU,Russia,RU,https://postimg.cc/yxXHj7GT,1977,,
19506,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,12,10,24,Russia,RU,Russia,RU,https://postimg.cc/90j2yDLM,1977,,
19507,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,28,9,24,Russia,RU,Russia,RU,https://postimg.cc/bJn8GxHW,1977,,
19508,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,11,8,22,Russia,RU,Russia,RU,https://postimg.cc/fbpDT2XY,1977,,
19509,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,11,8,22,Russia,RU,Russia,RU,https://postimg.cc/Vk7z2LkG,1977,,
19510,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,30,9,24,Russia,RU,Russia,RU,https://postimg.cc/02s5wB4f,1977,,
19511,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,31,3,22,Russia,RU,Russia,RU,https://postimg.cc/W1p29JTq,1977,,
19512,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,6,7,24,Russia,RU,Russia,RU,https://postimg.cc/020kdCRq,1977,,
19513,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,16,9,24,Russia,RU,Russia,RU,https://postimg.cc/QtKNQGs6,1977,,
19514,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,9,10,24,Russia,RU,Russia,RU,https://postimg.cc/BZDQt0mb,1977,,
19515,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,9,10,24,Russia,RU,Russia,RU,https://postimg.cc/d3MsnHVJ,1977,,
19516,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,21,9,22,Russia,RU,Russia,RU,https://postimg.cc/ZnrTQ8Wp,1977,,
19517,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,21,9,22,Russia,RU,Russia,RU,https://postimg.cc/dVJ0zxm1,1977,,
19518,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,5,10,24,Russia,RU,Russia,RU,https://postimg.cc/JzKhm5PQ,1977,,
19519,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,7,10,24,Russia,RU,Russia,RU,https://postimg.cc/3wcJ0JM4,1977,,
19520,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,14,7,24,Russia,RU,Russia,RU,https://postimg.cc/fbLRbSPQ,1977,,
19521,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,9,10,24,Russia,RU,Russia,RU,https://postimg.cc/VvKWtVwk,1977,,
19522,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,11,8,24,Russia,RU,Russia,RU,https://postimg.cc/Bnm85dyH,1977,,
19523,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,18,10,24,Russia,RU,Russia,RU,https://postimg.cc/13JYDgwP,1977,,
19524,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,31,12,23,Russia,RU,Russia,RU,https://postimg.cc/Jz12y3yP,1977,,
19525,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,19,10,24,Russia,RU,Russia,RU,https://postimg.cc/sXZ6Fw8D,1977,,
19526,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,23,10,24,Russia,RU,Russia,RU,https://postimg.cc/vmT2hQtn,1977,,
19527,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,26,10,24,Russia,RU,Russia,RU,https://postimg.cc/prFvgLYC,1977,,
19528,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,9,5,25,Russia,RU,Russia,RU,https://postimg.cc/t4jBKMsy,1977,,
19529,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,26,10,24,Russia,RU,Russia,RU,https://postimg.cc/MG9zB4p7,1977,,
19530,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,31,10,24,Russia,RU,Russia,RU,https://postimg.cc/Y0L4p7vx,1977,,
19531,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,31,10,24,Russia,RU,Russia,RU,https://postimg.cc/wMCMCx6s,1977,,
19532,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,13,10,24,Russia,RU,Russia,RU,https://postimg.cc/3rVk41gJ,1977,,
19533,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,1,11,24,Russia,RU,Russia,RU,https://postimg.cc/m29tQ9w3,1977,,
19534,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,31,12,24,Russia,RU,Russia,RU,https://postimg.cc/wM4SnmPK,1977,,
19535,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,31,10,24,Russia,RU,Russia,RU,https://postimg.cc/hP30D0JQ,1977,,
19536,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,8,11,24,Russia,RU,Russia,RU,https://postimg.cc/gcsD5pmD,1977,,
19537,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,9,11,24,Russia,RU,Russia,RU,https://postimg.cc/V6yg97FJ,1977,,
19538,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,9,11,24,Russia,RU,Russia,RU,https://postimg.cc/fbS594Y4,1977,,
19539,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,31,10,24,Russia,RU,Russia,RU,https://postimg.cc/ydpPdYXZ,1977,,
19540,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,12,11,24,Russia,RU,Russia,RU,https://postimg.cc/wBV2Ck1F,1977,,
19541,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,12,11,24,Russia,RU,Russia,RU,https://postimg.cc/LX8D2ZfS,1977,,
19542,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,16,11,24,Russia,RU,Russia,RU,https://postimg.cc/mk4K7X29,1977,,
19543,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,21,11,24,Russia,RU,Russia,RU,https://postimg.cc/T18QZb8B,1977,,
19544,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,25,11,24,Russia,RU,Russia,RU,https://postimg.cc/L4fxjxLS,1977,,
19545,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,31,10,24,Russia,RU,Russia,RU,https://postimg.cc/X72P1DFX,1977,,
19546,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,29,10,24,Russia,RU,Russia,RU,https://postimg.cc/HkVhq44z,1977,,
19547,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,31,8,24,Russia,RU,Russia,RU,https://postimg.cc/ht65cz2B,1977,,
19548,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,6,3,22,Russia,RU,Russia,RU,https://postimg.cc/1tZzQ4HM,1977,,
19549,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,15,12,24,Russia,RU,Russia,RU,https://postimg.cc/gjPLXDzn,1977,,
19550,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,30,9,24,Russia,RU,Russia,RU,https://postimg.cc/QxhWj0Yz,1977,,
19551,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,18,12,24,Russia,RU,Russia,RU,https://postimg.cc/RZBqRG8n,1977,,
19552,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,24,12,24,Russia,RU,Russia,RU,https://postimg.cc/xTHcMBs2,1977,,
19553,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,27,12,24,Russia,RU,Russia,RU,https://postimg.cc/L67cTjLL,1977,,
19554,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,6,1,25,Russia,RU,Russia,RU,https://postimg.cc/rF0KH4M3,1977,,
19555,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,9,1,25,Russia,RU,Russia,RU,https://postimg.cc/d3SBWSj1,1977,,
19556,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,6,1,25,Russia,RU,Russia,RU,https://postimg.cc/2SHxJJJp,1977,,
19557,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,30,6,24,Russia,RU,Russia,RU,https://postimg.cc/Nf4PVrQQ,1977,,
19558,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,14,1,25,Russia,RU,Russia,RU,https://postimg.cc/7hhgDrjq,1977,,
19559,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,14,1,25,Russia,RU,Russia,RU,https://postimg.cc/Wzy01fPg,1977,,
19560,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,11,11,24,Russia,RU,Russia,RU,https://postimg.cc/L5xcwWvC,1977,,
19561,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,15,1,25,Russia,RU,Russia,RU,https://postimg.cc/1RM18gPG,1977,,
19562,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,30,11,24,Russia,RU,Russia,RU,https://postimg.cc/jd50PsdG,1977,,
19563,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,20,1,25,Russia,RU,Russia,RU,https://postimg.cc/8CyRgcFV,1977,,
19564,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,24,11,24,Russia,RU,Russia,RU,https://postimg.cc/gc37VT5X,1977,,
19565,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,14,1,25,Russia,RU,Russia,RU,https://postimg.cc/dtvx49PW,1977,,
19566,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,2,2,25,Russia,RU,Russia,RU,https://postimg.cc/KjPhvW70,1977,,
19567,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,5,2,25,Russia,RU,Russia,RU,https://postimg.cc/nz9my7Hq,1977,,
19568,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,1,2,25,Russia,RU,Russia,RU,https://postimg.cc/3JjbkNDj,1977,,
19569,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,2,2,25,Russia,RU,Russia,RU,https://postimg.cc/kgnYKCx0,1977,,
19570,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,2,2,25,Russia,RU,Russia,RU,https://postimg.cc/KzdCqPds,1977,,
19571,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,25,3,22,Russia,RU,Russia,RU,https://postimg.cc/Y0YZJ472,1977,,
19572,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,10,2,25,Russia,RU,Russia,RU,https://postimg.cc/26qP7cXZ,1977,,
19573,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,11,2,25,Russia,RU,Russia,RU,https://postimg.cc/G3yWBfD0,1977,,
19574,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,10,2,25,Russia,RU,Russia,RU,https://postimg.cc/FsdKRB6L,1977,,
19575,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,21,11,24,Russia,RU,Russia,RU,https://postimg.cc/CxbLCfSM,1977,,
19576,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,6,2,25,Russia,RU,Russia,RU,https://postimg.cc/X7RYygMD,1977,,
19577,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,14,2,25,Russia,RU,Russia,RU,https://postimg.cc/ryZfwZcR,1977,,
19578,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,16,2,25,Russia,RU,Russia,RU,https://postimg.cc/tJJDzWdg,1977,,
19579,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,17,2,25,Russia,RU,Russia,RU,https://postimg.cc/ZYVj3XFx,1977,,
19580,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,17,2,25,Russia,RU,Russia,RU,https://postimg.cc/NFf4SxYX,1977,,
19581,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,25,2,25,Russia,RU,Russia,RU,https://postimg.cc/FRTxKKfT,1977,,
19582,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,23,2,25,Russia,RU,Russia,RU,https://postimg.cc/25FwPGCR,1977,,
19583,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,19,2,25,Russia,RU,Russia,RU,https://postimg.cc/nz23QkWY,1977,,
19584,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,8,2,25,Russia,RU,Russia,RU,https://postimg.cc/9MCxMSLQ,1977,,
19585,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,27,2,25,Russia,RU,Russia,RU,https://postimg.cc/wv6csCh3,1977,,
19586,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,10,3,25,Russia,RU,Russia,RU,https://postimg.cc/fR9P4Tzt,1977,,
19587,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,16,3,25,Russia,RU,Russia,RU,https://postimg.cc/VL37FQqY,1977,,
19588,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,5,3,25,Russia,RU,Russia,RU,https://postimg.cc/Px23bC4c,1977,,
19589,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,7,11,24,Russia,RU,Russia,RU,https://postimg.cc/Jh3dn6BR,1977,,
19590,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,31,1,25,Russia,RU,Russia,RU,https://postimg.cc/J00TpRYh,1977,,
19591,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,30,11,24,Russia,RU,Russia,RU,https://postimg.cc/5yrsGDDS,1977,,
19592,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,28,2,25,Russia,RU,Russia,RU,https://postimg.cc/c4K9Y489,1977,,
19593,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,25,2,25,Russia,RU,Russia,RU,https://postimg.cc/9Xggrqzw,1977,,
19594,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,1,3,25,Russia,RU,Russia,RU,https://postimg.cc/DwLxjj61,1977,,
19595,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,12,3,25,Russia,RU,Russia,RU,https://postimg.cc/g0pNfVtQ,1977,,
19596,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,21,3,25,Russia,RU,Russia,RU,https://postimg.cc/63tb9fZm,1977,,
19597,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,17,3,25,Russia,RU,Russia,RU,https://postimg.cc/BQbCZCPy,1977,,
19598,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,7,4,25,Russia,RU,Russia,RU,https://postimg.cc/HWB2CNnX,1977,,
19599,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,9,4,25,Russia,RU,Russia,RU,https://postimg.cc/VN1C4MDq,1977,,
19600,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,12,4,25,Russia,RU,Russia,RU,https://postimg.cc/RV6LtKnT,1977,,
19601,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,12,4,25,Russia,RU,Russia,RU,https://postimg.cc/fWgvkBkL,1977,,
19602,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,12,4,25,Russia,RU,Russia,RU,https://postimg.cc/vHJLtTrw,1977,,
19603,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,13,4,25,Russia,RU,Russia,RU,https://postimg.cc/wv4DyjqP,1977,,
19604,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,27,3,25,Russia,RU,Russia,RU,https://postimg.cc/JhqN8Q9R,1977,,
19605,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,14,4,25,Russia,RU,Russia,RU,https://postimg.cc/j2WPzYCj,1977,,
19606,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,15,4,25,Russia,RU,Russia,RU,https://postimg.cc/qv565jqW,1977,,
19607,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,18,4,25,Russia,RU,Russia,RU,https://postimg.cc/Kj6fhjD3,1977,,
19608,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,17,3,24,Russia,RU,Russia,RU,https://postimg.cc/Vvrghnnc,1977,,
19609,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,16,4,25,Russia,RU,Russia,RU,https://postimg.cc/V69d0Lw0,1977,,
19610,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,16,4,25,Russia,RU,Russia,RU,https://postimg.cc/2y2yTcVz,1977,,
19611,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,19,4,25,Russia,RU,Russia,RU,https://postimg.cc/L5HhtK4C,1977,,
19612,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,18,4,25,Russia,RU,Russia,RU,https://postimg.cc/0Q1zNKTq,1977,,
19613,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,21,4,25,Russia,RU,Russia,RU,https://postimg.cc/Xq4QnSbS,1977,,
19614,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,30,9,24,Russia,RU,Russia,RU,https://postimg.cc/pTV696Gw,1977,,
19615,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,19,4,25,Russia,RU,Russia,RU,https://postimg.cc/4djMJ256,1977,,
19616,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,22,3,25,Russia,RU,Russia,RU,https://postimg.cc/mZFJdRL8,1977,,
19617,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,19,4,25,Russia,RU,Russia,RU,https://postimg.cc/SR8PjLTw,1977,,
19618,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,23,4,25,Russia,RU,Russia,RU,https://postimg.cc/NfqVSVLY,1977,,
19619,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,23,4,25,Russia,RU,Russia,RU,https://postimg.cc/rwqHFrSP,1977,,
19620,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,13,4,25,Russia,RU,Russia,RU,https://postimg.cc/hPLwBr7m,1977,,
19621,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,27,4,25,Russia,RU,Russia,RU,https://postimg.cc/NfpQmYXg,1977,,
19622,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,5,5,25,Russia,RU,Russia,RU,https://postimg.cc/QdwYGdZh,1977,,
19623,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,5,5,25,Russia,RU,Russia,RU,https://postimg.cc/j5QM76wS,1977,,
19624,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,5,5,25,Russia,RU,Russia,RU,https://postimg.cc/RFzPhp0Y,1977,,
19625,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,5,5,25,Russia,RU,Russia,RU,https://postimg.cc/5tz7xWfv,1977,,
19626,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,9,5,25,Russia,RU,Russia,RU,https://postimg.cc/SKkMBw3G,1977,,
19627,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,10,5,25,Russia,RU,Russia,RU,https://postimg.cc/0NnwPVq1,1977,,
19628,Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,10,5,25,Russia,RU,Russia,RU,https://postimg.cc/Y2DR5rG7,1977,,
